domain,query,expected_answer_text,expected_context_snippet,source_title,source_url,source_type,source_document_id,source_chunk_id
opening_hours,"What are the dates, time, and venue for the Book Display activities in the Chinese Culture Promotion Series / Chinese Culture Festival 2026 Library Tie-in Activities?","2026/8/1 (Saturday) to 2026/8/31 (Monday), Library Opening Hours, Shek Kip Mei Public Library",Date: 2026/8/1 (Saturday) to 2026/8/31 (Monday) Time: Library Opening Hours Venue: Shek Kip Mei Public Library,Hong Kong Public Libraries - Reading Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23426/reading-activities,generated_from_kb,afd45438-71b1-4fd1-9007-13ab2723360d,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s11:c0:cf70072abc8f793d
opening_hours,When is the Roving Exhibition on Reading Supernova of Reading Programme for Children and Youth held at Fa Yuen Street Public Library?,2026/12/1 (Tuesday) to 2026/12/31 (Thursday),Date: 2026/12/1 (Tuesday) to 2026/12/31 (Thursday),Hong Kong Public Libraries - Reading Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23426/reading-activities,generated_from_kb,afd45438-71b1-4fd1-9007-13ab2723360d,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s2:c0:c6dac61db39e7087
general,What are the six specific goals of the HKPL collection development mission as proclaimed in the UNESCO Public Library Manifesto?,To enable access by providing a wide network of public libraries as well as free and equitable access to information and knowledge of diverse points of views to serve all residents of Hong Kong; To enrich knowledge by providing a gateway to information and knowledge for supporting and encouraging lifelong learning; To cultivate quality of life by enriching the documentary heritage of the history and culture of Hong Kong and promote Hong Kong literature and local publications; To inspire curiosity and creativity through reading; To enhance quality of library services by leveraging on new technology and the use of IT; and To build connection and engagement through public involvement and partnership in public library services.,To enable access by providing a wide network of public libraries as well as free and equitable access to information and knowledge of diverse points of views to serve all residents of Hong Kong; To enrich knowledge by providing a gateway to information and knowledge for supporting and encouraging lifelong learning; To cultivate quality of life by enriching the documentary heritage of the history and culture of Hong Kong and promote Hong Kong literature and local publications; To inspire curiosity and creativity through reading; To enhance quality of library services by leveraging on new technology and the use of IT; and To build connection and engagement through public involvement and partnership in public library services.,Hong Kong Public Libraries - Introduction to collection development,https://www.hkpl.gov.hk/en/about-us/collection-develop/introduction.html,generated_from_kb,b4a7ef7c-b7a6-46f6-8d71-880656142420,b4a7ef7c-b7a6-46f6-8d71-880656142420:v1:s0:c0:6757d0045936175a
branch_information,What is the telephone number for reference enquiries at City Hall Public Library?,2921 2672,Reference Enquiries Tel: 2921 2672,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s0:c0:bdcdb06a1db8fd26
branch_information,What is the telephone number for Aberdeen Public Library?,2921 1056,Tel: 2921 1056,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s10:c0:d262d3f9a7a8f679
branch_information,What is the telephone number for reference enquiries at Sha Tin Public Library?,2694 3729,Reference Enquiries Tel: 2694 3729,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:62758609a3201928
branch_information,What is the telephone number for Ap Lei Chau Public Library?,2921 1007,Tel: 2921 1007,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:c7a0b46e9982d11f
branch_information,What is the telephone number for Pok Fu Lam Public Library?,2921 1155,Tel: 2921 1155,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s12:c0:ca66991946da6759
branch_information,What is the full address of Stanley Public Library in the Southern District?,"UG/F., Stanley Municipal Services Building, 6 Stanley Market Road, Stanley.","UG/F., Stanley Municipal Services Building, 6 Stanley Market Road, Stanley.",HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:470736c61455982d
branch_information,What is the telephone number for Yuen Chau Kok Public Library?,2324 2700,Tel: 2324 2700,HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:aaa7a82580089aa2
branch_information,What is the address of the Hong Kong Central Library in the Wan Chai District?,"66 Causeway Road, Causeway Bay.","66 Causeway Road, Causeway Bay.",HKPL Library List PDF,,generated_from_kb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s14:c0:39ccef624dd84fe8
notices,Under what condition will HKPL remove a subscriber's email record from the mailing list without further notice?,If our notification fails to reach you for 3 consecutive times due to email error or other system problem,"If our notification fails to reach you for 3 consecutive times due to email error or other system problem, we will remove your email record from our mailing list without further notice.",Hong Kong Public Libraries - HKPL Newsletter (e-version) Subscription,https://www.hkpl.gov.hk/en/about-us/publication/newsletter/terms.html,generated_from_kb,bbed2c76-50e5-4869-85c4-9e9241d53db8,bbed2c76-50e5-4869-85c4-9e9241d53db8:v1:s1:c0:87a7d6dea18bff57
events,What is the venue for the Subject Talk on 'New Era of IT' regarding Innovative Technology and Low-altitude Economic Development on 2025/12/13?,Hong Kong Central Library (Activity Room 1),Venue: Hong Kong Central Library (Activity Room 1),Hong Kong Public Libraries - IT Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23416/it-activities,generated_from_kb,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s10:c0:be8fc4cfa3be0d85
events,"What is the date, time, and venue for the Subject Talk on 'New Era of IT'?","Date: 2025/9/13 (Saturday), Time: 2:30 p.m. to 4:00 p.m., Venue: Hong Kong Central Library (Activity Room 1)",Date: 2025/9/13 (Saturday) Time: 2:30 p.m. to 4:00 p.m. Venue: Hong Kong Central Library (Activity Room 1),Hong Kong Public Libraries - IT Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23416/it-activities,generated_from_kb,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s11:c0:b902a95b707a091e
events,"What is the date, time, and venue for the Workshop on 'New Era of IT'?",2026/8/29 (Saturday) from 2:00 p.m. to 3:30 p.m. at Sha Tin Public Library (Extension Activities Room),Date: 2026/8/29 (Saturday) Time: 2:00 p.m. to 3:30 p.m. Venue: Sha Tin Public Library (Extension Activities Room),Hong Kong Public Libraries - IT Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23416/it-activities,generated_from_kb,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s2:c0:ecdd920fb3ea86e0
events,"What are the date, time, and venue for the Workshop on 'New Era of IT'?",The workshop is held on 2026/8/1 (Saturday) from 3:00 p.m. to 4:30 p.m. at Tsuen Wan Public Library (Extension Activities Room).,Date: 2026/8/1 (Saturday) Time: 3:00 p.m. to 4:30 p.m. Venue: Tsuen Wan Public Library (Extension Activities Room),Hong Kong Public Libraries - IT Activities,https://www.hkpl.gov.hk/en/extension-activities/event-category/23416/it-activities,generated_from_kb,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s6:c0:1c9815bec4c8139d
exhibitions,What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Po On Road Public Library?,2026/11/3 (Tuesday) to 2026/11/17 (Tuesday),Date: 2026/11/3 (Tuesday) to 2026/11/17 (Tuesday),Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s10:c0:7d71d911520c6420
exhibitions,What are the dates for the Beat the Heat Project Roving Exhibition at Lam Tin Public Library?,2026/11/4 (Wednesday) to 2026/11/11 (Wednesday),Date: 2026/11/4 (Wednesday) to 2026/11/11 (Wednesday),Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s11:c0:b153184f6cb4d875
exhibitions,What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Aberdeen Public Library?,2027/2/9 (Tuesday) to 2027/2/23 (Tuesday),Date: 2027/2/9 (Tuesday) to 2027/2/23 (Tuesday),Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s2:c0:4a4ba5d6b8c3d4e1
exhibitions,What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Sheung Shui Public Library?,2027/1/16 (Saturday) to 2027/1/31 (Sunday),Date: 2027/1/16 (Saturday) to 2027/1/31 (Sunday),Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970
exhibitions,What are the dates and venue for the roving exhibition introducing the 'Hong Kong Memory' website?,2026/12/2 (Wednesday) to 2026/12/31 (Thursday) at Quarry Bay Public Library,Date: 2026/12/2 (Wednesday) to 2026/12/31 (Thursday) Time: Library Opening Hours Venue: Quarry Bay Public Library,Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s4:c0:eff7191327458a48
exhibitions,What are the dates for the 'Early Chinese Photography Collection of Moonchu Foundation' Roving Exhibition at Shui Wo Street Public Library?,2026/12/1 (Tuesday) to 2026/12/31 (Thursday),Date: 2026/12/1 (Tuesday) to 2026/12/31 (Thursday),Hong Kong Public Libraries - Exhibitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/2315/exhibitions,generated_from_kb,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s5:c0:0add681554715ee0
general,Which mobile payment services are supported for paying overdue fines and reservation fees on the My Library app?,mobile payment services,Paying overdue fines and reservation fees by mobile payment services*,Hong Kong Public Libraries - My Library - The Official Mobile App,https://www.hkpl.gov.hk/en/about-us/services/mobileapp.html,generated_from_kb,d3d0c789-aec8-45c8-b351-7bcbd9318588,d3d0c789-aec8-45c8-b351-7bcbd9318588:v1:s1:c0:0743cd413e40deae
events,When and where is the Roving Exhibition of Winning Entries of the 36th Hong Kong Print Awards held?,2026/6/2 (Tuesday) to 2026/6/29 (Monday) at Ping Shan Tin Shui Wai Public Library (Exhibition Hall),Date: 2026/6/2 (Tuesday) to 2026/6/29 (Monday) Venue: Ping Shan Tin Shui Wai Public Library (Exhibition Hall),Hong Kong Public Libraries - Programme Highlights,https://www.hkpl.gov.hk/en/extension-activities/highlights/this-week,generated_from_kb,d664d284-74ef-4c66-9656-d03f6dfdfb63,d664d284-74ef-4c66-9656-d03f6dfdfb63:v1:s4:c0:96db954e917be53e
general,Which mobile library stop at Hau Tak Estate was suspended on 06.06.2026 due to urgent maintenance?,"The mobile library stop adjacent to Tak Chak House, Hau Tak Estate, Tseung Kwan O","Adjacent to Tak Chak House, Hau Tak Estate, Tseung Kwan O 06.06.2026 (Saturday)",Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,https://www.hkpl.gov.hk/en/library-notices/ml2_hautakestate_2026.6.6_bnlu5tpkhqhaqh237pl0r3tc3d.html,generated_from_kb,d813fb41-9156-4ec2-b6a3-211349dcb73e,d813fb41-9156-4ec2-b6a3-211349dcb73e:v1:s1:c0:70c195a4d381618d
general,Which department in Hong Kong is responsible for providing public library services?,The Leisure and Cultural Services Department,The provision of public library service in Hong Kong is the responsibility of the Leisure and Cultural Services Department.,Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/intro/intro.html,generated_from_kb,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c0:ed29f80ad757e01b
general,What are the five specific ways the Hong Kong Public Libraries aims to serve the public?,"as an information centre where information and the latest development on all subject disciplines are freely and readily available to the public; as a tool for self-education and continuing education through resource-based learning; as a centre for the promotion of literary arts and literary research in Hong Kong to cultivate public interest in creative writing and literary research, to encourage and promote literary writing, preserve Hong Kong literature, and promote cultural exchange; as a source of enjoyment for the profitable use of leisure where library materials may be borrowed for home use; and as a source for the enrichment of everyday living where members of the public may learn about current affairs, hobbies, and leisure pursuits.","The Hong Kong Public Libraries aims to serve the public in the following ways: as an information centre where information and the latest development on all subject disciplines are freely and readily available to the public; as a tool for self-education and continuing education through resource-based learning; as a centre for the promotion of literary arts and literary research in Hong Kong to cultivate public interest in creative writing and literary research, to encourage and promote literary writing, preserve Hong Kong literature, and promote cultural exchange; as a source of enjoyment for the profitable use of leisure where library materials may be borrowed for home use; and as a source for the enrichment of everyday living where members of the public may learn about current affairs, hobbies, and leisure pursuits.",Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/intro/intro.html,generated_from_kb,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c1:9b29624aa7db9016
general,How many static libraries are part of the Hong Kong Public Libraries network?,71,The Hong Kong Public Libraries provides a network of 71 static libraries,Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/intro/intro.html,generated_from_kb,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c2:195b7270327661f2
events,When did the Hong Kong Central Library open to the public?,17 May 2001,The Library was open to the public on 17 May 2001,Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/intro/intro.html,generated_from_kb,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c4:834858bf092a43d1
general,What facilities are provided by the Library's hiring facilities?,an exhibition gallery and a lecture theatre,hiring facilities comprising an exhibition gallery and a lecture theatre,Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/intro/intro.html,generated_from_kb,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c5:d5096f6a6bad3bae
events,Where is the 'Joyful Family Reading Carnival' held during the Hong Kong Reading Week 2026?,East Kowloon Cultural Centre,including 'Joyful Family Reading Carnival' at the East Kowloon Cultural Centre,Hong Kong Public Libraries - Hong Kong Reading Week 2026,https://www.hkpl.gov.hk/en/extension-activities/event-category/294738/hong-kong-reading-week-2026,generated_from_kb,d8894655-28f2-4a42-ac44-421901305804,d8894655-28f2-4a42-ac44-421901305804:v1:s0:c1:e774d2f51fac3740
account_password,What are the specific character requirements for the strong passwords required by HKPL starting from 7 June 2022?,"Strong passwords must consist of at least 8 characters with uppercase letter(s), lowercase letter(s), number(s) and special character(s).","Such strong passwords must consist of at least 8 characters with uppercase letter(s), lowercase letter(s), number(s) and special character(s).",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c0:0665e6b50f2496ce
account_password,How often are readers required to change their online passwords after the new strong password measure was implemented on 7 June 2022?,every 180 days,readers will be required every 180 days to change their passwords when they log into their accounts,HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c1:07cfce8508027a6b
account_password,What steps must a reader take if they have forgotten their email address or have not registered any email address for their HKPL account?,They must go to the nearby libraries in person to reset the password.,"If readers have forgotten their email addresses or have not registered any email address, they must go to the nearby libraries in person to reset the password.",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c2:b7ceb0abd70611a5
account_password,What are the two methods readers can use to log into their HKPL online accounts without memorising the 'online passwords'?,"Readers may use 'iAM Smart' to log in through the service instead of entering credentials, or enable the 'auto login' function in the 'My Library' mobile app to store their passwords.","Readers may consider the following two methods to simplify the account login procedures: 'iAM Smart': To log into the HKPL online account through 'iAM Smart' instead of entering the library account number and 'online password'. 'My Library' mobile app: After readers enable the 'auto login' function, their 'online passwords' will be stored in the mobile app",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c3:64e2d235f0513e4f
account_password,"If readers bound their library accounts to the ""iAM Smart"" accounts before 7 June 2022, do they still have to bind the accounts again or change the password after the implementation of the new password measure in order to log into their library accounts?","Readers can continue to log into their library accounts via ""iAM Smart"" and no password update is required.","Readers can continue to log into their library accounts via ""iAM Smart"" and no password update is required.",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c4:3c9dbdec9126b53d
account_password,"Does the new measure on enhancement of 'online passwords' apply to the telephone renewal service, self-checkout machines, or self-service library stations?","No. When readers use the telephone renewal service, self-checkout machines or self-service library stations, the 'Personal Identification Number (PIN)' is used for authentication. As such, the arrangement for change of 'online passwords' is not applicable to the above self-services, and readers can continue to use their current 'PINs'.","No. When readers use the telephone renewal service, self-checkout machines or self-service library stations, the 'Personal Identification Number (PIN)' is used for authentication. As such, the arrangement for change of 'online passwords' is not applicable to the above self-services, and readers can continue to use their current 'PINs'.",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472
account_password,Why are readers required to provide the HKID number or date of birth when changing the default online password?,"To enhance the security of online accounts, account holders are required to provide the HKID number or date of birth for identity verification.","To enhance the security of online accounts, account holders are required to provide the HKID number or date of birth for identity verification.",HKPL FAQ,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c6:3c493756053c75e8
general,Which library in the Pearl River Delta Digital Libraries Network offers reference enquiry service only in Chinese?,Shenzhen Library and Sun Yat-Sen Library of Guangdong Province,Shenzhen Library (Chinese only) Sun Yat-Sen Library of Guangdong Province (Chinese only),Hong Kong Public Libraries - Pearl River Delta Digital Libraries Network,https://www.hkpl.gov.hk/en/about-us/aboutus-prddln.html,generated_from_kb,dacff2be-f7e2-4ad5-abd9-ea20420c7c27,dacff2be-f7e2-4ad5-abd9-ea20420c7c27:v1:s0:c0:9dcab75782f0ef96
general,What is the name of the HKPL collection dedicated to digital resources of ancient Chinese books?,Digital Resources of Ancient Chinese Books,Digital Resources of Ancient Chinese Books,Hong Kong Public Libraries,https://www.hkpl.gov.hk/en/,generated_from_kb,de0e7f69-abaa-47a4-9a6a-edf1176a11bc,de0e7f69-abaa-47a4-9a6a-edf1176a11bc:v1:s11:c0:f4c2c688c1a22e0d
collections,Are reference materials kept on shelves accessible to non-registered library users?,Reference materials kept on shelves are accessible to all library users.,Reference materials kept on shelves are accessible to all library users.,HKPL FAQ CSV,,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s0:c0:3da8b6eca6f173fc
e_resources,What types of e-resources does the HKPL currently provide to readers?,The HKPL provides e-books in Chinese and English languages as well as e-databases on different subjects for readers.,The HKPL provides e-books in Chinese and English languages as well as e-databases on different subjects for readers.,HKPL Ask a Librarian FAQ,https://www.hkpl.gov.hk/en/ask-a-librarian/faq.html,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s10:c0:931e599de3adbed3
e_resources,Which e-resources for children are accessible at computers in libraries or via the Internet?,"Apabi Chinese eBooks (Children's Collection), FunPark Newtonkids Digital Museum, Kiss Holiday, Gale In Context: Elementary, Miss Humblebee's Academy, TumbleBookLibrary",Apabi Chinese eBooks (Children's Collection) FunPark Newtonkids Digital Museum Kiss Holiday Gale In Context: Elementary Miss Humblebee's Academy TumbleBookLibrary,HKPL FAQ CSV,https://www.hkpl.gov.hk/en/ask-a-librarian/faq.html,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s11:c0:c73b9c62d3220a87
e_resources,Which e-resources on STEAM are available at computers in libraries or via the Internet?,"AccessScience, Art & Architecture Source, Gale OneFile: Culinary Arts, Gale in Context: Science, Music Periodicals Database, Newtonkids Digital Museum, Science Online",AccessScience Art & Architecture Source Gale OneFile: Culinary Arts Gale in Context: Science Music Periodicals Database Newtonkids Digital Museum Science Online,HKPL FAQ CSV,https://www.hkpl.gov.hk/en/ask-a-librarian/faq.html,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s12:c0:77a640e1457c0a3b
e_resources,Can registered readers access all e-books and some e-databases via the Internet?,"Yes, for registered readers, all e-books and some e-databases are also accessible via the Internet.","For registered readers, all e-books and some e-databases are also accessible via the Internet.",HKPL FAQ CSV,,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s13:c0:5ef9c87d888a3091
e_resources,How can members of the public access e-books using library facilities?,Members of the public can gain access by using the computers in public libraries.,Members of the public can gain access by using the computers in public libraries.,HKPL FAQ CSV,,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s14:c0:18ea0216daa1a0bc
e_resources,What are the loan quota and period rules for e-book collections at Hong Kong Public Libraries?,The loan quota and periods vary among e-book collections.,The loan quota and periods vary among e-book collections.,HKPL FAQ CSV,https://www.hkpl.gov.hk/en/ask-a-librarian/faq.html,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s15:c0:1ec4352b304032cf
e_resources,Which e-databases of the HKPL allow readers to access e-magazines via the Internet?,"Readers can gain access to e-magazines in the e-databases "" Kono Libraries "", "" Dragonsource Qikan Reading Service "", "" OverDrive Magazines "" and "" Flipster "" of the HKPL via the Internet.","Readers can gain access to e-magazines in the e-databases "" Kono Libraries "", "" Dragonsource Qikan Reading Service "", "" OverDrive Magazines "" and "" Flipster "" of the HKPL via the Internet.",HKPL FAQ CSV,,generated_from_kb,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s16:c0:2c700131459750b3
services,What round-the-clock services are provided by the Self-service Library Stations launched by the Hong Kong Public Libraries?,"borrowing, return, payment and pickup of reserved library materials","These stations provide round-the-clock services, such as borrowing, return, payment and pickup of reserved library materials.",Hong Kong Public Libraries - Introduction,https://www.hkpl.gov.hk/en/about-us/services/library-station/introduction.html,generated_from_kb,de4d942e-cc1d-4865-b5a0-afb73ee7eec7,de4d942e-cc1d-4865-b5a0-afb73ee7eec7:v1:s0:c0:ad1559586692f5bd
general,What is the name of the HKPL website section dedicated to resources regarding sports and physical activity?,Sports and Fitness Information,Sports and Fitness Information,Hong Kong Public Libraries,https://www.hkpl.gov.hk/en/,generated_from_kb,e10f6ca5-51af-4882-bced-65ceaf5edc94,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s11:c0:f4c2c688c1a22e0d
events,"When and where is the Storytelling for Children session held on Saturday, June 27, 2026?","The session is held on Saturday, June 27, 2026, from 10:30 a.m. to 11:30 a.m. at Sha Tin Public Library (Extension Activities Room).",Date: 2026/6/27 (Saturday) Time: 10:30 a.m. to 11:30 a.m. Venue: Sha Tin Public Library (Extension Activities Room),Hong Kong Public Libraries - Programme Calendar,https://www.hkpl.gov.hk/en/extension-activities/all-events/this-week,generated_from_kb,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s10:c0:aa3af05a57ff44fc
events,When and where is the Storytelling for Children session held on 2026/6/21?,2026/6/21 (Sunday) at Sha Tin Public Library (Extension Activities Room) from 3:30 p.m. to 4:30 p.m.,Date: 2026/6/21 (Sunday) Time: 3:30 p.m. to 4:30 p.m. Venue: Sha Tin Public Library (Extension Activities Room),Hong Kong Public Libraries - Programme Calendar,https://www.hkpl.gov.hk/en/extension-activities/all-events/this-week,generated_from_kb,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s11:c0:39b4ea0522494daa
events,When and where is the 'Smart・Stylish・Fresh Experience Series - Introduction to Self-services / e-Reading / Digital Collections (Adult)' session held?,2026/6/27 (Saturday) at Fanling Public Library,Date: 2026/6/27 (Saturday) Time: 10:00 a.m. to 11:00 a.m. Venue: Fanling Public Library,Hong Kong Public Libraries - Programme Calendar,https://www.hkpl.gov.hk/en/extension-activities/all-events/this-week,generated_from_kb,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s15:c0:871ddd17a3d770d6
events,When and where is the 'Smart・Stylish・Fresh Experience Series - Introduction to Self-services / e-Reading / Digital Collections (Junior/Youth)' session held?,2026/6/27 (Saturday) at Sha Tin Public Library (Reference Library),Date: 2026/6/27 (Saturday) Time: 9:00 a.m. to 10:00 a.m. Venue: Sha Tin Public Library (Reference Library),Hong Kong Public Libraries - Programme Calendar,https://www.hkpl.gov.hk/en/extension-activities/all-events/this-week,generated_from_kb,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s17:c0:accb7ebed242dc12
events,What are the dates for the Roving Exhibition on Mosquito Control and Prevention of Dengue Fever at Tuen Mun Public Library?,2026/5/1 (Friday) to 2026/6/30 (Tuesday),Date: 2026/5/1 (Friday) to 2026/6/30 (Tuesday),Hong Kong Public Libraries - Programme Calendar,https://www.hkpl.gov.hk/en/extension-activities/all-events/this-week,generated_from_kb,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s20:c0:7bb8db25389010ec
