domain,query,expected_answer_text,expected_context_snippet,accepted_answers_json,source_title,source_url,source_document_id,source_chunk_id
e_resources,What electronic resources does the HKPL offer?,e-books and e-databases,The HKPL offers e-books and e-databases,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/services/library-outreach/library-on-wheels-project/faq.html,7daba769-685e-45ad-99c6-51a3d6062ee5,7daba769-685e-45ad-99c6-51a3d6062ee5:v1:s6:c0:f3edb95ce3c2f107
e_resources,"When did the English e-book platform ""eBooks on EBSCO host"" launch the desktop e-book reader software ""Thorium"" for offline reading?",20 May 2026,since 20 May 2026,[],Hong Kong Public Libraries - eBooks on EBSCO<em>host</em>,https://www.hkpl.gov.hk/en/e-resources/e-books/description/7574/ebooks-on-ebsco-em-host-em,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56:v1:s0:c0:cf51cb4458134124
e_resources,What desktop e-book reader software must be installed on PCs to download e-books from the 'eBooks on EBSCO host' platform since 20 May 2026?,Thorium,"the desktop e-book reader software ""Thorium""",[],Hong Kong Public Libraries - eBooks on EBSCO<em>host</em>,https://www.hkpl.gov.hk/en/e-resources/e-books/description/7574/ebooks-on-ebsco-em-host-em,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56:v1:s0:c2:c7efc7500416544b
e_resources,What is the loan period for eBooks on EBSCO host?,14 days,14 days,[],Hong Kong Public Libraries - eBooks on EBSCO<em>host</em>,https://www.hkpl.gov.hk/en/e-resources/e-books/description/7574/ebooks-on-ebsco-em-host-em,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56:v1:s0:c3:2764fab488bbd99d
e_resources,What e-book reader software is required on PCs for downloading eBooks on EBSCOhost?,Thorium,"the PCs must be equipped with ""Thorium"" e-book reader",[],Hong Kong Public Libraries - eBooks on EBSCO<em>host</em>,https://www.hkpl.gov.hk/en/e-resources/e-books/description/7574/ebooks-on-ebsco-em-host-em,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56,7dbaa9c0-8bbb-496f-a1f0-9e144fc19d56:v1:s0:c4:3e5d73c2be13955b
general,What are the seven themes under which books are categorized for the Thematic Block Loan to Kindergartens?,"Sense & Sensation, Concepts, Poetry & Rhymes, Art & Creativity, Emotion & Social Skills, Early Readers and Chinese History & Culture","Books with diverse subjects are categorised under seven themes, namely Sense & Sensation, Concepts, Poetry & Rhymes, Art & Creativity, Emotion & Social Skills, Early Readers and Chinese History & Culture",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/services/library-outreach/thematic-block-loan-to-kindergartens/faq.html,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc:v1:s0:c0:3f7bcf2e0eeb12d1
general,What is the loan period for the thematic book set under the Thematic Block Loan to Kindergartens service?,two months,the loan period is two months,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/services/library-outreach/thematic-block-loan-to-kindergartens/faq.html,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc:v1:s1:c0:e37e8127bcdd5446
general,Can a kindergarten that has already borrowed books from a public library apply for the thematic block loan?,"Yes, please contact our Librarians for details.","Yes, please contact our Librarians for details.",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/services/library-outreach/thematic-block-loan-to-kindergartens/faq.html,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc:v1:s2:c0:652424dd49a28522
general,Where can kindergarten teachers find the book lists for the seven themes of the Thematic Block Loan?,the library webpage ( www.hkpl.gov.hk/outreach ),the book lists of the seven themes have been uploaded to the library webpage ( www.hkpl.gov.hk/outreach ),[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/services/library-outreach/thematic-block-loan-to-kindergartens/faq.html,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc,7dfec8bf-4e6a-42e3-9f3a-9e1effa750cc:v1:s3:c0:49b5698157fe6264
general,How can readers access e-databases using their own devices?,via the Internet with the library account,access via Internet with the library account,[],Hong Kong Public Libraries - e-Databases,https://www.hkpl.gov.hk/en/e-resources/e-databases/home/remote/1,7ef92149-31c0-4368-a66b-fb3a5f062860,7ef92149-31c0-4368-a66b-fb3a5f062860:v7:s0:c0:7dee3ae4f6ebc70f
hkcl_information,Where is the Business Source Complete database available for access?,"City Hall Public Library, Hong Kong Central Library, Kowloon Public Library, Ping Shan Tin Shui Wai Public Library, Sha Tin Public Library, Tuen Mun Public Library, Tsuen Wan Public Library, Remote Access","Available at: City Hall Public Library , Hong Kong Central Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tuen Mun Public Library , Tsuen Wan Public Library , Remote Access",[],Hong Kong Public Libraries - e-Databases,https://www.hkpl.gov.hk/en/e-resources/e-databases/home/remote/1,7ef92149-31c0-4368-a66b-fb3a5f062860,7ef92149-31c0-4368-a66b-fb3a5f062860:v7:s10:c0:63b3b8487c405328
hkcl_information,Where is the China Doctoral Dissertations Full-text Database available for remote access?,Remote Access,"Available at: City Hall Public Library , Hong Kong Central Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tuen Mun Public Library , Tsuen Wan Public Library , Remote Access",[],Hong Kong Public Libraries - e-Databases,https://www.hkpl.gov.hk/en/e-resources/e-databases/home/remote/1,7ef92149-31c0-4368-a66b-fb3a5f062860,7ef92149-31c0-4368-a66b-fb3a5f062860:v7:s12:c0:d1132ed518165fb9
notices,Where is the Complete Classics Collection of Ancient China (Gu Jin Tu Shu Ji Cheng) available for access in person?,All Hong Kong Public Libraries (excluding mobile libraries),"Available at: All Hong Kong Public Libraries (excluding mobile libraries) , Remote Access",[],Hong Kong Public Libraries - e-Databases,https://www.hkpl.gov.hk/en/e-resources/e-databases/home/remote/1,7ef92149-31c0-4368-a66b-fb3a5f062860,7ef92149-31c0-4368-a66b-fb3a5f062860:v7:s14:c0:d59eeaf308023e10
general,Which subject category in the HKPL e-Databases list includes 'Hong Kong Resources'?,By Subject,View Lists of e-Databases by Subject,[],Hong Kong Public Libraries - e-Databases,https://www.hkpl.gov.hk/en/e-resources/e-databases/home/remote/1,7ef92149-31c0-4368-a66b-fb3a5f062860,7ef92149-31c0-4368-a66b-fb3a5f062860:v7:s1:c0:1d94c25744034e36
e_resources,What are the four types of resources available on the 'Food and Nutrition' Information website?,"Books, Multimedia, Periodicals, E-books",Library Collection Books Multimedia Periodicals E-books E-resources More...,[],Hong Kong Public Libraries - Food and Nutrition Collection,https://www.hkpl.gov.hk/en/thematic/fnc/index.html,7ff39a1b-34b2-4c84-bf1e-299d2ee2d0af,7ff39a1b-34b2-4c84-bf1e-299d2ee2d0af:v1:s1:c0:f74c5b8942301646
general,Who must complete the Guarantee if the applicant is under the age of 18?,his/her parent (father or mother) or guardian,"If the Applicant is under the age of 18, this Guarantee should be completed by his/her parent (father or mother) or guardian.",[],LCS050.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS050.pdf,81c2b4d9-8f3b-40bb-a5fa-9fc86c343be7,81c2b4d9-8f3b-40bb-a5fa-9fc86c343be7:v1:s0:c6:0f3f4a0f47fd76bd
general,What ink color must be used to complete the Library Card Application Form?,BLACK INK,Please complete the following items in BLOCK LETTERS and in BLACK INK,[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s0:c0:35966f494d95b612
branch_information,Which district corresponds to the number 11 on the application form?,Sham Shui Po,11 Sham Shui Po,[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s0:c1:cab910cd955d161c
general,Who must complete the Guarantee form if the applicant is under the age of 18?,his/her parent (father or mother) or guardian,"If the Applicant is under the age of 18, this Guarantee should be completed by his/her parent (father or mother) or guardian.",[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s0:c2:085eead937f45ae4
general,What documents must a resident aged 18 or above present to apply for a library card in person?,"an original copy of your Hong Kong Identity Card and proof of residential address issued within the last 3 months (e.g. water/electricity/gas/telephone bill, etc.)","Present the application form together with an original copy of your Hong Kong Identity Card and proof of residential address issued within the last 3 months (e.g. water/electricity/gas/telephone bill, etc.) for verification.",[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s1:c1:4911e48654728aba
general,What is the maximum number of library materials a non-resident aged 18 or above can borrow by paying a deposit if a guarantor is absent?,a maximum of 10 items,non- residents of the Hong Kong Special Administrative Region aged 18 or above may still borrow a maximum of 10 items of library materials by paying a deposit for each item borrowed,[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s1:c2:f1f3bd6c4f8f4640
events,What is the maximum number of library materials a non-resident aged 18 or above can borrow if they do not have a guarantor?,10 items,borrow a maximum of 10 items of library materials,[],LCS 4.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS 4.pdf,827eaf0b-f260-4e99-ba17-8c9845d8b3af,827eaf0b-f260-4e99-ba17-8c9845d8b3af:v1:s1:c3:d419d6baee1fe366
general,When will the improvement works for smart book return be carried out at Tsz Wan Shan Public Library?,from 22 May 2026 (Friday) and last for approximately four months,Improvement works for smart book return will be carried out at Tsz Wan Shan Public Library from 22 May 2026 (Friday) and last for approximately four months,[],Hong Kong Public Libraries - Improvement Works at Tsz Wan Shan Public Library [Expected Works Period: 22 May to late September 2026],https://www.hkpl.gov.hk/en/library-notices/notice_twspl_smartreturn_may2026_95i8gja4cikq8smuhllkohrnsi.html,846140a6-6bf3-4853-a8b3-ab0bb46e6d2f,846140a6-6bf3-4853-a8b3-ab0bb46e6d2f:v1:s1:c0:2984896b57e5c1fc
hkcl_information,What is the area of the Basic Law Library located at the 5/F of City Hall Public Library?,about 210m 2,has an area of about 210m 2,[],Hong Kong Public Libraries - Basic Law Library,https://www.hkpl.gov.hk/en/reference/special/bll.html,84764659-7023-485d-ba3d-c5ef6c94e05f,84764659-7023-485d-ba3d-c5ef6c94e05f:v1:s0:c0:a7db65ecc3024fc2
location,Where is the Basic Law Library located and what is its telephone number?,"City Hall Public Library 5/F, City Hall High Block, Central, Hong Kong. Tel.: (852) 2921 2529","City Hall Public Library 5/F, City Hall High Block, Central, Hong Kong. Tel.: (852) 2921 2529",[],Hong Kong Public Libraries - Basic Law Library,https://www.hkpl.gov.hk/en/reference/special/bll.html,84764659-7023-485d-ba3d-c5ef6c94e05f,84764659-7023-485d-ba3d-c5ef6c94e05f:v1:s0:c1:5bd42868454f4e74
general,Which library is associated with the 'Basic Law Drafting History Online' resource?,The University of Hong Kong Libraries,The University of Hong Kong Libraries,[],Hong Kong Public Libraries - Basic Law Library,https://www.hkpl.gov.hk/en/reference/special/bll.html,84764659-7023-485d-ba3d-c5ef6c94e05f,84764659-7023-485d-ba3d-c5ef6c94e05f:v1:s0:c3:43379d8b526ee5e1
general,What are the dates for the 15th Conference on Cooperative Development and Sharing of Chinese Resources (CCDSCR) held online via Zoom?,"27-28 November, 2024","Date 27-28 November, 2024 Format Zoom online conference",[],Hong Kong Public Libraries - The 15th Conference on Cooperative Development and Sharing of Chinese Resources (CCDSCR),https://www.hkpl.gov.hk/en/extension-activities/ccdscr2024/main-page.html,86dcfb30-3222-432f-a9fd-186256f710ad,86dcfb30-3222-432f-a9fd-186256f710ad:v7:s1:c0:8eb415b3e42979b4
general,To which librarian should a completed form be submitted to enrol in the Libraries@neighbourhood - Community Libraries Partnership Scheme?,the Librarian of any public library,submit the duly completed form to the Librarian of any public library,[],Hong Kong Public Libraries - Community Libraries,https://www.hkpl.gov.hk/en/locations/community-libraries.html,86f84f54-3e5c-4725-868b-0a27e5ce692f,86f84f54-3e5c-4725-868b-0a27e5ce692f:v1:s0:c0:c5adb81e0afe7e2b
general,What is the primary aim of the 'Libraries@neighbourhood - Community Libraries Partnership Scheme'?,"to promote a reading culture in the community, and provide the public, especially children, youths, housewives, elderly persons and those who seldom visit library facilities, with more accessible and convenient library material lending service free of charge","aims to promote a reading culture in the community, and provide the public, especially children, youths, housewives, elderly persons and those who seldom visit library facilities, with more accessible and convenient library material lending service free of charge",[],Hong Kong Public Libraries - Community Libraries,https://www.hkpl.gov.hk/en/locations/community-libraries.html,86f84f54-3e5c-4725-868b-0a27e5ce692f,86f84f54-3e5c-4725-868b-0a27e5ce692f:v1:s1:c0:07b2d475a928d5bc
branch_information,Which district in Hong Kong Island is listed under the 'How to Enrol' section for submitting the completed form to the Librarian?,Central and Western District,"HONG KONG ISLAND
Central and Western District",[],Hong Kong Public Libraries - Community Libraries,https://www.hkpl.gov.hk/en/locations/community-libraries.html,86f84f54-3e5c-4725-868b-0a27e5ce692f,86f84f54-3e5c-4725-868b-0a27e5ce692f:v1:s2:c0:52353d7eba3d215d
e_resources,What is the maximum loan period available when downloading e-books via the Ebook Central Reader app?,14 days,Select the loan period from 1 to 14 days,[],User Guide_ProQuest Ebook Central.pdf,https://www.hkpl.gov.hk/en/common/attachments/e-resources/e-books/User Guide_ProQuest Ebook Central.pdf,876bb939-fb8e-4d97-a9c1-701fe140ddcb,876bb939-fb8e-4d97-a9c1-701fe140ddcb:v1:s1:c0:9acdffb892b44ddd
e_resources,What is the final step to begin reading an e-book after selecting it in the ProQuest Ebook Central interface?,"Click an e-book, and select ""Read Online"".","Click an e-book, and select ""Read Online"".",[],User Guide_ProQuest Ebook Central.pdf,https://www.hkpl.gov.hk/en/common/attachments/e-resources/e-books/User Guide_ProQuest Ebook Central.pdf,876bb939-fb8e-4d97-a9c1-701fe140ddcb,876bb939-fb8e-4d97-a9c1-701fe140ddcb:v1:s2:c0:1c083e18ada6ab48
branch_information,When will the mobile library service point at Heng Fa Chuen in Chai Wan extend its service period?,starting from 2 March 2026 (Mon),starting from 2 March 2026 (Mon),[],Hong Kong Public Libraries - New service arrangements for Mobile Library 6,https://www.hkpl.gov.hk/en/library-notices/notice_ml6_newservicearrangements_skw_29.1.2026_7e1bufhquaf0qa61m0f67agl6q.html,878f4010-5ac7-46c8-80f2-d2a423368556,878f4010-5ac7-46c8-80f2-d2a423368556:v1:s1:c0:1f6c7e75946fe25b
opening_hours,"What are the service hours for Mobile Library 6 at the location adjacent to Block 6, Shing Man Lane, Heng Fa Chuen, Chai Wan on Mondays?",10:00 am – 1:00 pm 2:00 pm – 6:00 pm,10:00 am – 1:00 pm 2:00 pm – 6:00 pm,[],Hong Kong Public Libraries - New service arrangements for Mobile Library 6,https://www.hkpl.gov.hk/en/library-notices/notice_ml6_newservicearrangements_skw_29.1.2026_7e1bufhquaf0qa61m0f67agl6q.html,878f4010-5ac7-46c8-80f2-d2a423368556,878f4010-5ac7-46c8-80f2-d2a423368556:v1:s1:c1:e311dccb1943c9ed
general,"When will library services resume at the service point adjacent to Wang Ngai House, Cheung Wang Estate on 24 June 2026?",2:00 p.m.,Library services will resume at 2:00 p.m. on the same day.,[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 10 [Service Suspension Date: 24.06.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml10cwe24.6.2026_e2hg02nlpjn93de8v5ltlpbb7p.html,88225a7a-60ae-452a-b223-7806fcbcc56e,88225a7a-60ae-452a-b223-7806fcbcc56e:v1:s1:c0:7a18446c685cffbf
e_resources,"What is the call number for the OverDrive eBook titled 'Live Free, Die Well: Building Capacity for End-of-life Care in Hong Kong'?",362.175 LIV,Call Number: 362.175 LIV,[],Resource%20guide_Life%20and%20Death%20Education.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/Resource%20guide_Life%20and%20Death%20Education.pdf,8a963d36-1590-442b-9125-216977fa07c2,8a963d36-1590-442b-9125-216977fa07c2:v1:s0:c0:c0494215f976d6d6
e_resources,Which Kobo e-reader models support the built-in OverDrive feature?,"Kobo Libra Colour, Kobo Clara Colour and Kobo Clara BW, Kobo Elipsa 2E, Kobo Clara 2E, Kobo Sage, Kobo Libra 2, Kobo Elipsa, Kobo Nia, Kobo Libra H2O, Kobo Forma, Kobo Aura ONE, Kobo Aura H2O Edition 2, Kobo Aura Edition 2, Kobo Clara HD","The following models with built-in ""OverDrive"" feature are supported: Kobo Libra Colour, Kobo Clara Colour and Kobo Clara BW, Kobo Elipsa 2E, Kobo Clara 2E, Kobo Sage, Kobo Libra 2, Kobo Elipsa, Kobo Nia, Kobo Libra H2O, Kobo Forma, Kobo Aura ONE, Kobo Aura H2O Edition 2, Kobo Aura Edition 2, Kobo Clara HD",[],Hong Kong Public Libraries - How to Borrow OverDrive eBooks on e-Readers,https://www.hkpl.gov.hk/en/e-resources/e-book/e-reader/overdrive_e-reader.html,8b2de4b4-4bdf-43ab-a3a6-315e0445370f,8b2de4b4-4bdf-43ab-a3a6-315e0445370f:v1:s0:c1:93c50e770529ab23
e_resources,What is the URL to sign in with an HKPL account for older Kobo eReaders using Adobe Digital Editions?,https://libbyapp.com/library/hkpl,Go to https://libbyapp.com/library/hkpl,[],Hong Kong Public Libraries - How to Borrow OverDrive eBooks on e-Readers,https://www.hkpl.gov.hk/en/e-resources/e-book/e-reader/overdrive_e-reader.html,8b2de4b4-4bdf-43ab-a3a6-315e0445370f,8b2de4b4-4bdf-43ab-a3a6-315e0445370f:v1:s0:c2:71198213fdda3876
e_resources,Which Kobo e-reader models support the built-in OverDrive feature according to the HKPL guide?,"Kobo Libra Colour, Kobo Clara Colour and Kobo Clara BW, Kobo Elipsa 2E, Kobo Clara 2E, Kobo Sage, Kobo Libra 2, Kobo Elipsa, Kobo Nia, Kobo Libra H2O, Kobo Forma, Kobo Aura ONE, Kobo Aura H2O Edition 2, Kobo Aura Edition 2","Kobo Libra Colour, Kobo Clara Colour and Kobo Clara BW, Kobo Elipsa 2E, Kobo Clara 2E, Kobo Sage, Kobo Libra 2, Kobo Elipsa, Kobo Nia, Kobo Libra H2O, Kobo Forma, Kobo Aura ONE, Kobo Aura H2O Edition 2, Kobo Aura Edition 2",[],Hong Kong Public Libraries - How to Borrow OverDrive eBooks on e-Readers,https://www.hkpl.gov.hk/en/e-resources/e-book/e-reader/overdrive_e-reader.html,8b2de4b4-4bdf-43ab-a3a6-315e0445370f,8b2de4b4-4bdf-43ab-a3a6-315e0445370f:v1:s0:c3:127e3dfd987389ed
e_resources,What is the URL to sign in with an HKPL account to download an e-book for older Kobo eReaders using Adobe Digital Editions?,https://libbyapp.com/library/hkpl,Go to https://libbyapp.com/library/hkpl,[],Hong Kong Public Libraries - How to Borrow OverDrive eBooks on e-Readers,https://www.hkpl.gov.hk/en/e-resources/e-book/e-reader/overdrive_e-reader.html,8b2de4b4-4bdf-43ab-a3a6-315e0445370f,8b2de4b4-4bdf-43ab-a3a6-315e0445370f:v1:s0:c5:11015deebaa15d17
e_resources,What steps must a user take in the ADE interface to ensure their e-reader appears for borrowing OverDrive eBooks?,"Make sure you are in the ""Library"" view of ADE. Your e-reader should appear under ""Devices"". You may have to accept a file transfer prompt on your e-reader in order for it to appear in ADE.","Make sure you are in the ""Library"" view of ADE. Your e-reader should appear under ""Devices"". You may have to accept a file transfer prompt on your e-reader in order for it to appear in ADE.",[],Hong Kong Public Libraries - How to Borrow OverDrive eBooks on e-Readers,https://www.hkpl.gov.hk/en/e-resources/e-book/e-reader/overdrive_e-reader.html,8b2de4b4-4bdf-43ab-a3a6-315e0445370f,8b2de4b4-4bdf-43ab-a3a6-315e0445370f:v1:s0:c6:737add25e5925ada
e_resources,"Which author wrote the e-book titled 'Befriend Your Brain: A Young Person's Guide to Dealing with Anxiety, Depression, Anger, Freak-Outs and Trigger' in the 2025 English e-Books collection?","Harper, Faith G.","HARPER, F.G.: Befriend Your Brain: A Young Person's Guide to Dealing with Anxiety, Depression, Anger, Freak-Outs and Trigger (Unabridged) Harper, Faith G.",[],Hong Kong Public Libraries - 2025,https://www.hkpl.gov.hk/en/collections/top-10-most-popular-e-book/2025.html,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v7:s2:c0:e8af27d3bf28da90
e_resources,"Which library platform hosts the unabridged version of 'Befriend Your Brain: A Young Person's Guide to Dealing with Anxiety, Depression, Anger, Freak-Outs and Trigger' by Faith G. Harper?",Naxos Spoken Word Library,"1,108 Naxos Spoken Word Library",[],Hong Kong Public Libraries - 2025,https://www.hkpl.gov.hk/en/collections/top-10-most-popular-e-book/2025.html,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v7:s2:c1:6c5be0133b892d74
general,"When is the mobile library service at the stop adjacent to Tak Chak House, Hau Tak Estate, Tseung Kwan O suspended?",16.2.2025 (Monday),16.2.2025 (Monday),[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,https://www.hkpl.gov.hk/en/library-notices/ml2_hautakestate_ghutvk3loe4b3boqkfmv5shag6.html,8c687299-209f-483c-b43a-b368b07545fb,8c687299-209f-483c-b43a-b368b07545fb:v7:s0:c0:d3002195eecfa697
general,What documents are accepted as proof of residential address for the library card application?,water / electricity / gas / telephone bill,"proof of residential address issued within the last 3 months (e.g. water / electricity / gas / telephone bill, etc.)",[],LCS061.pdf,https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS061.pdf,8c935f40-34f4-4e37-8665-6b4ab799a4c5,8c935f40-34f4-4e37-8665-6b4ab799a4c5:v1:s0:c3:5f4d5a2e10a319ea
general,"When is the Mobile Library 5 service suspended at the service point adjacent to Heng Tsui House, Fu Heng Estate, Tai Po?",29 May 2026 (Friday),"29 May 2026 (Friday) Adjacent to Heng Tsui House, Fu Heng Estate, Tai Po",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 5,https://www.hkpl.gov.hk/en/library-notices/notice_ml5_routinemainentance_2weeks_7l4hq4i9kgqbeoe7u81ciqss5b.html,8ccde23d-df57-4399-b05a-eb93f15654f4,8ccde23d-df57-4399-b05a-eb93f15654f4:v1:s1:c0:e7604d59b212acef
e_resources,When did the OverDrive Chinese eBooks (Simplified Chinese) service launch?,30 December 2025,OverDrive Chinese eBooks (Simplified Chinese) has been launched since 30 December 2025!,[],Hong Kong Public Libraries - Electronic Resources,https://www.hkpl.gov.hk/en/e-resources/,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v7:s10:c0:17626e787f3cdb4e
e_resources,Which electronic resource provides access to the China Academic Journals Full-text Database?,China Academic Journals Full-text Database (CJFD),China Academic Journals Full-text Database (CJFD),[],Hong Kong Public Libraries - Electronic Resources,https://www.hkpl.gov.hk/en/e-resources/,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v7:s12:c0:006a61a9da24ac21
e_resources,Which category of e-Databases includes the 'Old HK Newspapers' digital collection?,Hong Kong Resources,Hong Kong Resources,[],Hong Kong Public Libraries - Electronic Resources,https://www.hkpl.gov.hk/en/e-resources/,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v7:s3:c0:2b1e7afe49ba15c5
general,What does the status 'Off-site Reserve Stack' indicate about the location and availability of library materials?,Library items with the status 'Off-site Reserve Stack' are held in stacks outside the library premises and they are not readily available for access.,"Library items with the status ""Off-site Reserve Stack"" are held in stacks outside the library premises and they are not readily available for access.",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s0:c0:f2f943aa19282314
general,What does the number following the words 'Off-site Reserve Stack' represent in the Hong Kong Public Libraries system?,It is the location identification number assigned for the off-site reserve stacks of the Hong Kong Public Libraries.,It is the location identification number assigned for the off-site reserve stacks of the Hong Kong Public Libraries.,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s1:c0:aff86387c0c0700d
general,How long does it normally take to retrieve library materials from the Off-site Reserve Stack after a request is made?,about 5 working days,It normally takes about 5 working days to retrieve them from stacks outside the library premises,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s2:c0:d9adee942769e1f6
general,"Can I make a reservation to access library materials in the ""Off-site Reserve Stack"" through the online catalogue?","Yes, you can make a reservation for access to library materials belonging to ""Off-site Reserve Stack"" through the online catalogue.","You can make a reservation for access to library materials belonging to ""Off-site Reserve Stack"" through the online catalogue.",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s3:c0:ec256216d5275ca2
general,What is the reservation fee per item for borrowing library materials requested from other libraries from the Off-site Reserve Stack?,$3.3,a reservation fee of $3.3 is charged per item,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s4:c0:5188395dee1df5fd
general,How long are library items kept after being retrieved from off-site reserve stacks?,"Normally, the items will be kept for 10 days.","Normally, the items will be kept for 10 days.",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-offsite.html,8d4042de-1879-4144-a8f3-92bea13f8968,8d4042de-1879-4144-a8f3-92bea13f8968:v1:s5:c0:695602b20936a582
general,What is the name of the website section dedicated to ancient Chinese books in the HKPL Thematic Resources?,Digital Resources of Ancient Chinese Books,Digital Resources of Ancient Chinese Books,[],Hong Kong Public Libraries,https://www.hkpl.gov.hk/en/,8e28f067-9f45-4a81-81e2-f3df020b95ce,8e28f067-9f45-4a81-81e2-f3df020b95ce:v9:s11:c0:f4c2c688c1a22e0d
events,When and where is the Parent-Child Story Theatre on 'Historical Figures from Sui and Tang Dynasties' held?,2026/8/23 (Sunday) at Fanling Public Library (Extension Activities Room),Date: 2026/8/23 (Sunday) Time: 2:00 p.m. to 3:00 p.m. Venue: Fanling Public Library (Extension Activities Room),[],Parent-Child Story Theatre Event,https://www.hkpl.gov.hk/en/extension-activities/event/291604/parent-child-story-theatre-on-historical-figures-from-sui-and-tang-dynasties,91459869-e547-4628-8ee6-48303ced6b3f,91459869-e547-4628-8ee6-48303ced6b3f:v7:s4:c0:6f6134315a369f93
