domain,query,expected_answer_text,expected_context_snippet,expected_context_snippets_json,accepted_answers_json,source_title,source_url,source_document_id,source_chunk_id,source_chunk_ids_json
general,What is the number of loans in 2025 for the book titled '大雄的新恐龍' (Doraemon: New Dinosaur)?,2951,"22, BIB ID = 3658679.
22, Title = [大雄的新恐龍 (電影多啦A夢彩色漫畫系列)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3658679).
22, Author = 藤子.F.不二雄.
22, Call Number = 861.597 4151.
22, Number of Loans in 2025 = 2951.
22, Notes = [2].","[""22, BIB ID = 3658679.\n22, Title = [大雄的新恐龍 (電影多啦A夢彩色漫畫系列)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3658679).\n22, Author = 藤子.F.不二雄.\n22, Call Number = 861.597 4151.\n22, Number of Loans in 2025 = 2951.\n22, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lb60f19619323:p1:77753fb931ef842c,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lb60f19619323:p1:77753fb931ef842c""]"
general,What is the call number for the book titled '天空100層樓的家 (小魯遊戲繪本)'?,JJ 2524,"86, Call Number = JJ 2524.","[""86, Call Number = JJ 2524.""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lcf9f9bd181a9:p1:8bfdbade801b2c8e,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lcf9f9bd181a9:p1:8bfdbade801b2c8e""]"
general,What is the number of loans in 2025 for the book titled '五感識香港 (認識香港系列)'?,2611,"38, BIB ID = 3716677.
38, Title = [五感識香港 (認識香港系列)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3716677).
38, Author = .
38, Call Number = 673.8 1502.
38, Number of Loans in 2025 = 2611.
38, Notes = [2].","[""38, BIB ID = 3716677.\n38, Title = [五感識香港 (認識香港系列)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3716677).\n38, Author = .\n38, Call Number = 673.8 1502.\n38, Number of Loans in 2025 = 2611.\n38, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:la016b30d9666:p1:8294bb4aa15c6519,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:la016b30d9666:p1:8294bb4aa15c6519""]"
general,What is the number of loans in 2025 for the book titled [射鵰英雄傳] by 金庸?,6326,"1, BIB ID = 2464626.

1, Title = [射鵰英雄傳](https://webcat.hkpl.gov.hk/lib/item?id=chamo:2464626).

1, Author = 金庸.

1, Call Number = 857 4038.

1, Number of Loans in 2025 = 6326.","[""1, BIB ID = 2464626.\n\n1, Title = [射鵰英雄傳](https://webcat.hkpl.gov.hk/lib/item?id=chamo:2464626).\n\n1, Author = 金庸.\n\n1, Call Number = 857 4038.\n\n1, Number of Loans in 2025 = 6326.""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-adult-lending-fiction.html,25042dc2-e8e4-4a28-9888-42810221f662,25042dc2-e8e4-4a28-9888-42810221f662:v1:le7ef49c7a1e2:p1:25eda8e292fff9a5,"[""25042dc2-e8e4-4a28-9888-42810221f662:v1:le7ef49c7a1e2:p1:25eda8e292fff9a5""]"
events,What is the seating capacity and area of Activity Room 1 at the Hong Kong Central Library?,Activity Room 1 has a seating capacity of 80 and an area of 100m².,"Activity Room 1
Seating capacity: 80
Area: 100m 2","[""Activity Room 1\nSeating capacity: 80\nArea: 100m 2""]",[],Hong Kong Public Libraries - Activity Room at Hong Kong Central Library,https://www.hkpl.gov.hk/en/about-us/services/hiring/HKCL/activity-room.html,27add0cb-3e82-4520-9743-3047444dadee,27add0cb-3e82-4520-9743-3047444dadee:v1:led83c1d6ce3a:p1:2c728c5a32a7ec6a,"[""27add0cb-3e82-4520-9743-3047444dadee:v1:led83c1d6ce3a:p1:2c728c5a32a7ec6a""]"
general,What is the form number and name for the 'Books Registration Form' that requires an e-Certificate?,"Form number: LCS 172*, Form name: Books Registration Form (with e-Cert)",Form number: LCS 172* Form name: Books Registration Form (with e-Cert),"[""Form number: LCS 172* Form name: Books Registration Form (with e-Cert)"", ""Form number: LCS 172 Form name: Books Registration Form""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l0d61e17445fc:p1:50a7b6cf4a3beb5e,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l0d61e17445fc:p1:50a7b6cf4a3beb5e"", ""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l96e344b84d52:p1:6d96784c3215025d""]"
general,What is the form number and name for the 'Donation Record' available on the Hong Kong Public Libraries website?,Form number: --; Form name: Donation Record,"Form number: --
Form name: Donation Record","[""Form number: --\nForm name: Donation Record""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l4ce240dcb38b:p1:bdd42556450e40ac,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l4ce240dcb38b:p1:bdd42556450e40ac""]"
general,What is the form number and name for the application to discontinue the use of a Smart Identity Card as an identity card allowed for library purposes when using an e-Certificate?,"Form number: LCS058*, Form name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert)","Form number: LCS058*
Form name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert)","[""Form number: LCS058*\nForm name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert)""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:laabfa64ae26b:p1:faeb66c03f75dd2e,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:laabfa64ae26b:p1:faeb66c03f75dd2e""]"
general,What is the form number and name for the application to discontinue the use of a Smart Identity Card as an Identity Card Allowed for Library Purposes?,Form number: LCS 695; Form name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes,"Form number: LCS 695
Form name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes","[""Form number: LCS 695\nForm name: Application to Discontinue the Use of Smart Identity Card as Identity Card Allowed for Library Purposes""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:ld10aba3687cb:p1:e7a60d87424a412c,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:ld10aba3687cb:p1:e7a60d87424a412c""]"
general,What is the form number and name for the application to use a Smart Identity Card as an identity card allowed for library purposes without an e-Cert?,Form number: LCS 694; Form name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes,"Form number: LCS 694
Form name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes","[""Form number: LCS 694\nForm name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l687e98af4108:p1:f26cfc90110851a6,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l687e98af4108:p1:f26cfc90110851a6""]"
general,"What is the form number and name for the application to use a Smart Identity Card as an identity card allowed for library purposes, and where can it be downloaded?","Form number: LCS052*, Form name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert), Download URL: https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS052.pdf","Form number: LCS052*
Form name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert)
Download URL: https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS052.pdf","[""Form number: LCS052*\nForm name: Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes (with e-Cert)\nDownload URL: https://www.hkpl.gov.hk/en/common/attachments/about-us/forms/LCS052.pdf""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:lf1951e4a9f7a:p1:ed579078cec5136d,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:lf1951e4a9f7a:p1:ed579078cec5136d""]"
general,What is the form number and name for the application to report the loss of an Identity Card allowed for library purposes without using an e-Certificate?,Form number: LCS 696a; Form name: Reporting Loss of Identity Card Allowed for Library Purposes,"Form number: LCS 696a
Form name: Reporting Loss of Identity Card Allowed for Library Purposes","[""Form number: LCS 696a\nForm name: Reporting Loss of Identity Card Allowed for Library Purposes""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:le94d40a9326e:p1:da5f8fe94feeacea,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:le94d40a9326e:p1:da5f8fe94feeacea""]"
general,"What is the form number and name for the application to report the loss of an Identity Card allowed for library purposes, specifically for use with e-Cert?",Form number: LCS059*; Form name: Reporting Loss of Identity Card Allowed for Library Purposes (e-Cert),Form number: LCS059* Form name: Reporting Loss of Identity Card Allowed for Library Purposes (e-Cert) (This report is applicable to the Hong Kong Public Libraries only and not deemed to be a report made to the Immigration Department or any other agencies),"[""Form number: LCS059* Form name: Reporting Loss of Identity Card Allowed for Library Purposes (e-Cert) (This report is applicable to the Hong Kong Public Libraries only and not deemed to be a report made to the Immigration Department or any other agencies)""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l4a7cb9502fc8:p1:df822b53f060db3e,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l4a7cb9502fc8:p1:df822b53f060db3e""]"
general,What is the form number and name for the application form used by a secondary guarantor for a library card without an e-Certificate?,Form number: LCS 876a; Form name: Application Form for Library Card for Guarantor's Use (Secondary Guarantor),"Form number: LCS 876a
Form name: Application Form for Library Card for Guarantor's Use (Secondary Guarantor)","[""Form number: LCS 876a\nForm name: Application Form for Library Card for Guarantor's Use (Secondary Guarantor)""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:lcaacfb867861:p1:029100134a224049,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:lcaacfb867861:p1:029100134a224049""]"
general,What is the form number and name for the application to report the loss or replacement of a library card or change personal particulars without using an e-Certificate?,Form number: LCS 111; Form name: Reporting Loss/Replacement of Library Card or Change of Personal Particulars Form,"Form number: LCS 111
Form name: Reporting Loss/Replacement of Library Card or Change of Personal Particulars Form","[""Form number: LCS 111\nForm name: Reporting Loss/Replacement of Library Card or Change of Personal Particulars Form""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l447004d4493e:p1:a0037f4c597ebd6c,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l447004d4493e:p1:a0037f4c597ebd6c""]"
general,What is the form number and name for the 'Reservation of Library Materials'?,Form number: LCS 112; Form name: Reservation of Library Materials,"Form number: LCS 112
Form name: Reservation of Library Materials","[""Form number: LCS 112\nForm name: Reservation of Library Materials""]",[],Hong Kong Public Libraries - Forms,https://www.hkpl.gov.hk/en/about-us/forms.html,27dc024f-59cf-4a76-a32b-5f931cc3b649,27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l1b2f76a49b74:p1:4b5d6ebf5df4f62e,"[""27dc024f-59cf-4a76-a32b-5f931cc3b649:v1:l1b2f76a49b74:p1:4b5d6ebf5df4f62e""]"
general,What specific personal data does the My Library app collect regarding the user's device and usage?,"The app collects the device model, system version, usage and login records as general statistical data.","The app will collect the device model, system version, usage and login records as general statistical data for helping the LCSD compile statistics or diagnosing system problems, so as to enhance the app and facilitate your use of our library services.","[""The app will collect the device model, system version, usage and login records as general statistical data for helping the LCSD compile statistics or diagnosing system problems, so as to enhance the app and facilitate your use of our library services.""]",[],Hong Kong Public Libraries - Personal Information Collection Statement,https://www.hkpl.gov.hk/en/about-us/services/mobile-app/statement.html,2bca4a00-13f6-4a5d-94cd-0daab53367ec,2bca4a00-13f6-4a5d-94cd-0daab53367ec:v1:la81c8babb665:p1:843f843599ac94d7,"[""2bca4a00-13f6-4a5d-94cd-0daab53367ec:v1:la81c8babb665:p1:843f843599ac94d7""]"
general,What is the number of loans in 2025 for the book titled 'Peppa Pig : camping trip'?,1111,"22, BIB ID = 3743174.

22, Title = [Peppa Pig : camping trip (Peppa Pig Read it yourself.

Developing reader)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3743174).

22, Author = Horsley, Lorraine.

22, Call Number = 428.6 PEP.

22, Number of Loans in 2025 = 1111.

22, Notes = [1][2].","[""22, BIB ID = 3743174.\n\n22, Title = [Peppa Pig : camping trip (Peppa Pig Read it yourself.\n\nDeveloping reader)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3743174).\n\n22, Author = Horsley, Lorraine.\n\n22, Call Number = 428.6 PEP.\n\n22, Number of Loans in 2025 = 1111.\n\n22, Notes = [1][2].""]",[],Hong Kong Public Libraries - English collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/en-junior-lending-non-fiction.html,311ecb9c-bcaf-4338-be93-4fc72951a775,311ecb9c-bcaf-4338-be93-4fc72951a775:v1:lf8ab1e59eb00:p1:d828a0e30976b46d,"[""311ecb9c-bcaf-4338-be93-4fc72951a775:v1:lf8ab1e59eb00:p1:d828a0e30976b46d""]"
opening_hours,What are the additional service periods for the Mobile Library 6 service point at Heng Fa Chuen in Chai Wan starting from 2 March 2026?,Mondays 10:00 am - 1:00 pm and 2:00 pm - 6:00 pm (except public holidays).,Additional Service Periods = Mondays 10:00 am - 1:00 pm 2:00 pm - 6:00 pm (except public holidays).,"[""Additional Service Periods = Mondays 10:00 am - 1:00 pm 2:00 pm - 6:00 pm (except public holidays).""]",[],Hong Kong Public Libraries - New service arrangements for Mobile Library 6,https://www.hkpl.gov.hk/en/library-notices/notice_ml6_newservicearrangements_skw_29.1.2026_7e1bufhquaf0qa61m0f67agl6q.html,32971587-8b0e-4038-9b68-3d001f7ef019,32971587-8b0e-4038-9b68-3d001f7ef019:v1:l869cbf318f19:p1:e87b2a32771cd1fe,"[""32971587-8b0e-4038-9b68-3d001f7ef019:v1:l869cbf318f19:p1:e87b2a32771cd1fe""]"
general,What is the telephone number for the ISSN International Centre in Paris?,+33 1 44 88 22 20,Tel : +33 1 44 88 22 20,"[""Tel : +33 1 44 88 22 20""]",[],Hong Kong Public Libraries - International Standard Serial Number (ISSN),https://www.hkpl.gov.hk/en/about-us/services/book-registration/issn.html,3510edbe-e45f-4a4d-944f-b4410bcc0cb8,3510edbe-e45f-4a4d-944f-b4410bcc0cb8:v1:ldbe833bf04e0:p1:3f2695191aba6a99,"[""3510edbe-e45f-4a4d-944f-b4410bcc0cb8:v1:ldbe833bf04e0:p1:3f2695191aba6a99""]"
hkcl_information,Which library branches are listed as options for the 'Most frequently visited library' field in the HKPL Suggestion for Library Purchase form?,"The listed branches are: Aberdeen Public Library, Ap Lei Chau Public Library, Butterfly Estate Public Library, Chai Wan Public Library, Cheung Chau Public Library, City Hall Public Library, Electric Road Public Library, Fa Yuen Street Public Library, Fanling Public Library, Fanling South Public Library, Fu Shan Public Library, Hong Kong Central Library, Hung Hom Public Library, Kowloon City Public Library, Kowloon Public Library, Lai Chi Kok Public Library, Lam Tin Public Library, Lei Yue Mun Public Library, Lek Yuen Public Library, Lockhart Road Public Library, Lok Fu Public Library, Lung Hing Public Library, Ma On Shan Public Library, Mui Wo Public Library, Ngau Chi Wan Public Library, Ngau Tau Kok Public Library, North Kwai Chung Public Library, North Lamma Public Library, North Point Public Library, Peng Chau Public Library, Ping Shan Tin Shui Wai Public Library, Po On Road Public Library, Pok Fu Lam Public Library, Quarry Bay Public Library, Sai Kung Public Library, San Po Kong Public Library, Sau Mau Ping Public Library, Sha Tau Kok Public Library, Sha Tin Public Library, Sham Shui Po Public Library, Shek Kip Mei Public Library, Shek Tong Tsui Public Library, Shek Wai Kok Public Library, Sheung Shui Public Library, Shui Wo Street Public Library, Shun Lee Estate Public Library, Siu Sai Wan Public Library, Smithfield Public Library, South Kwai Chung Public Library, South Lamma Public Library, Stanley Public Library, Tai Hing Public Library, Tai Kok Tsui Public Library, Tai O Public Library, Tai Po Public Library, Tin Shui Wai North Public Library, Tiu Keng Leng Public Library.",Aberdeen Public LibraryAp Lei Chau Public LibraryButterfly Estate Public LibraryChai Wan Public LibraryCheung Chau Public LibraryCity Hall Public LibraryElectric Road Public LibraryFa Yuen Street Public LibraryFanling Public LibraryFanling South Public LibraryFu Shan Public LibraryHong Kong Central LibraryHung Hom Public LibraryKowloon City Public LibraryKowloon Public LibraryLai Chi Kok Public LibraryLam Tin Public LibraryLei Yue Mun Public LibraryLek Yuen Public LibraryLockhart Road Public LibraryLok Fu Public LibraryLung Hing Public LibraryMa On Shan Public LibraryMui Wo Public LibraryNgau Chi Wan Public LibraryNgau Tau Kok Public LibraryNorth Kwai Chung Public LibraryNorth Lamma Public LibraryNorth Point Public LibraryPeng Chau Public LibraryPing Shan Tin Shui Wai Public LibraryPo On Road Public LibraryPok Fu Lam Public LibraryQuarry Bay Public LibrarySai Kung Public LibrarySan Po Kong Public LibrarySau Mau Ping Public LibrarySha Tau Kok Public LibrarySha Tin Public LibrarySham Shui Po Public LibraryShek Kip Mei Public LibraryShek Tong Tsui Public LibraryShek Wai Kok Public LibrarySheung Shui Public LibraryShui Wo Street Public LibraryShun Lee Estate Public LibrarySiu Sai Wan Public LibrarySmithfield Public LibrarySouth Kwai Chung Public LibrarySouth Lamma Public LibraryStanley Public LibraryTai Hing Public LibraryTai Kok Tsui Public LibraryTai O Public LibraryTai Po Public LibraryTin Shui Wai North Public LibraryTiu Ken,"[""Aberdeen Public LibraryAp Lei Chau Public LibraryButterfly Estate Public LibraryChai Wan Public LibraryCheung Chau Public LibraryCity Hall Public LibraryElectric Road Public LibraryFa Yuen Street Public LibraryFanling Public LibraryFanling South Public LibraryFu Shan Public LibraryHong Kong Central LibraryHung Hom Public LibraryKowloon City Public LibraryKowloon Public LibraryLai Chi Kok Public LibraryLam Tin Public LibraryLei Yue Mun Public LibraryLek Yuen Public LibraryLockhart Road Public LibraryLok Fu Public LibraryLung Hing Public LibraryMa On Shan Public LibraryMui Wo Public LibraryNgau Chi Wan Public LibraryNgau Tau Kok Public LibraryNorth Kwai Chung Public LibraryNorth Lamma Public LibraryNorth Point Public LibraryPeng Chau Public LibraryPing Shan Tin Shui Wai Public LibraryPo On Road Public LibraryPok Fu Lam Public LibraryQuarry Bay Public LibrarySai Kung Public LibrarySan Po Kong Public LibrarySau Mau Ping Public LibrarySha Tau Kok Public LibrarySha Tin Public LibrarySham Shui Po Public LibraryShek Kip Mei Public LibraryShek Tong Tsui Public LibraryShek Wai Kok Public LibrarySheung Shui Public LibraryShui Wo Street Public LibraryShun Lee Estate Public LibrarySiu Sai Wan Public LibrarySmithfield Public LibrarySouth Kwai Chung Public LibrarySouth Lamma Public LibraryStanley Public LibraryTai Hing Public LibraryTai Kok Tsui Public LibraryTai O Public LibraryTai Po Public LibraryTin Shui Wai North Public LibraryTiu Ken""]",[],Hong Kong Public Libraries - Suggestion for Library Purchase,https://www.hkpl.gov.hk/en/about-us/collection-develop/suggestion.html,35a137c9-6342-438a-9723-84e502234134,35a137c9-6342-438a-9723-84e502234134:v1:l33ea62432c1b:p1:85365b41cd9d5a72,"[""35a137c9-6342-438a-9723-84e502234134:v1:l33ea62432c1b:p1:85365b41cd9d5a72""]"
general,What are the dates and venue for the 'Exhibition on Chinese Opera : The Righteous and the Loyal in Chinese Opera' Exhibition?,The exhibition is held from 2026/7/15 (Wednesday) to 2026/9/8 (Tuesday) at Hong Kong Central Library (Arts Resource Centre).,"Date:, 1 = 2026/7/15 (Wednesday) to 2026/9/8 (Tuesday). Venue:, 1 = [Hong Kong Central Library (Arts Resource Centre)](/en/locations/central-library/hong-kong-central.html).","[""Date:, 1 = 2026/7/15 (Wednesday) to 2026/9/8 (Tuesday). Venue:, 1 = [Hong Kong Central Library (Arts Resource Centre)](/en/locations/central-library/hong-kong-central.html).""]",[],Hong Kong Public Libraries - Programme Highlights,https://www.hkpl.gov.hk/en/extension-activities/highlights/this-week,35dd97ef-24c6-4f0c-a1be-0f2477395e51,35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:lafaa8e58b75e:p1:b5c35643cf1000b7,"[""35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:lafaa8e58b75e:p1:b5c35643cf1000b7""]"
events,"When and where is the ""Monthly Meeting of Joyful Reading"" of the Reading Programme for Children and Youth: Exploring the Ocean (Higher Primary School) held?",The event is held on 20 August 2026 at Tung Chung Public Library.,"Date:, 1 = 2026/8/20 (Thursday). Venue:, 1 = [Tung Chung Public Library](/en/locations/islands/library/tung-chung.html). Description:, 1 = For details of the ""Reading Programme for Children and Youth"", please visit the following...","[""Date:, 1 = 2026/8/20 (Thursday). Venue:, 1 = [Tung Chung Public Library](/en/locations/islands/library/tung-chung.html). Description:, 1 = For details of the \""Reading Programme for Children and Youth\"", please visit the following..."", ""Tung Chung Public Library""]",[],Hong Kong Public Libraries - Programme Highlights,https://www.hkpl.gov.hk/en/extension-activities/highlights/this-week,35dd97ef-24c6-4f0c-a1be-0f2477395e51,35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:l48fc8979c07e:p1:f5c4430a2e9329e8,"[""35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:l48fc8979c07e:p1:f5c4430a2e9329e8"", ""35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:l4ca21c84f0a1:p1:379062a984e46ac9""]"
events,Which public libraries in the Sham Shui Po District are listed as locations for programmes in the Hong Kong Public Libraries highlights?,"The public libraries listed in the Sham Shui Po District are Un Chau Street Public Library, Lai Chi Kok Public Library, Shek Kip Mei Public Library, Sham Shui Po Public Library, and Po On Road Public Library.","Sham Shui Po District
Un Chau Street Public Library
Lai Chi Kok Public Library
Shek Kip Mei Public Library
Sham Shui Po Public Library
Po On Road Public Library","[""Sham Shui Po District\nUn Chau Street Public Library\nLai Chi Kok Public Library\nShek Kip Mei Public Library\nSham Shui Po Public Library\nPo On Road Public Library""]",[],Hong Kong Public Libraries - Programme Highlights,https://www.hkpl.gov.hk/en/extension-activities/highlights/this-week,35dd97ef-24c6-4f0c-a1be-0f2477395e51,35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:l4324a5d9a86d:p1:40eabbe0ef24e6fa,"[""35dd97ef-24c6-4f0c-a1be-0f2477395e51:v1:l4324a5d9a86d:p1:40eabbe0ef24e6fa""]"
general,Will I receive a receipt after making payment by Mainland e-wallets at Hong Kong Public Libraries?,A machine-printed receipt will be issued to you upon completion of payment.,A machine-printed receipt will be issued to you upon completion of payment.,"[""A machine-printed receipt will be issued to you upon completion of payment.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l06fa54dc3bbd:p1:0b390f68b9b3bd03,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l06fa54dc3bbd:p1:0b390f68b9b3bd03""]"
general,Can I pay only a portion of the library fees and charges in a single transaction?,"No, all fees and charges must be paid in full in a single transaction.",All fees and charges must be paid in full in a single transaction.,"[""All fees and charges must be paid in full in a single transaction.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l0a13f65b69c1:p1:f6c5e00456fb399a,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l0a13f65b69c1:p1:f6c5e00456fb399a""]"
general,Can I pay overdue fines and charges for reservation of library materials in a single transaction at Hong Kong Public Libraries?,"No, you can only pay one type of fees and charges in each transaction due to the limitation in the functions of the payment device of the library.",you can only pay one type of fees and charges in each transaction.,"[""you can only pay one type of fees and charges in each transaction.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l2229c25493ae:p1:464dd9ca58549c34,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l2229c25493ae:p1:464dd9ca58549c34""]"
general,Which Mainland e-wallets are accepted for paying library fees and charges at Hong Kong Public Libraries?,"You may use Alipay (Mainland), WeChat Pay (Mainland) or UnionPay to pay library fees and charges.","You may use Alipay (Mainland), WeChat Pay (Mainland) or UnionPay to pay library fees and charges.","[""You may use Alipay (Mainland), WeChat Pay (Mainland) or UnionPay to pay library fees and charges.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l43253b2b285f:p1:a185d4cbf2d5c9f7,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l43253b2b285f:p1:a185d4cbf2d5c9f7""]"
general,Will any transaction charge be levied by the Hong Kong Public Libraries on readers for making payment by Mainland e-wallets?,No.,No.,"[""No.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l55590bacd3f2:p1:cafb0cdc40b0c31c,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l55590bacd3f2:p1:cafb0cdc40b0c31c""]"
