query,expected_document,expected_chunk,retrieved_document_1,retrieved_document_2,retrieved_document_3,retrieved_chunk_1,retrieved_chunk_2,retrieved_chunk_3,title_1,title_2,title_3,score_1,score_2,score_3,hit@1,hit@3,hit@5,reciprocal_rank,expected_document_in_vector,expected_chunk_in_vector,expected_chunk_after_rerank,diagnosis,diagnosis_recommendation,error
When and where is the 'Be a Little Town Planner' workshop held?,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s2:c0:c2e6d3a80a66987f,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s6:c0:2007d2847947f825,64d0cf01-8acd-4853-a297-5419978dc695:v1:s3:c0:c284b55c576ee091,64d0cf01-8acd-4853-a297-5419978dc695:v1:s5:c0:81cb7145038d339e,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,0.9998683929443359,0.9998672008514404,0.9998472929000854,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"What are the date, time, and venue for the 'Be a Little Town Planner' workshop titled 'Driving towards a Liveable and Vibrant World City'?",64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s3:c0:c284b55c576ee091,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s6:c0:2007d2847947f825,64d0cf01-8acd-4853-a297-5419978dc695:v1:s3:c0:c284b55c576ee091,64d0cf01-8acd-4853-a297-5419978dc695:v1:s5:c0:81cb7145038d339e,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,0.999968409538269,0.9999665021896362,0.9999644756317139,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"When and where is the talk titled 'Chinese Culture and our Intangible Culinary Heritage: Hong Kong-style Milk Tea, Pineapple Bun, and Egg Tart' held?",64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c0:9ee534da7ee9694d,64d0cf01-8acd-4853-a297-5419978dc695,79cba5eb-d3b2-45d4-99bb-d960a68dafff,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c0:9ee534da7ee9694d,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c0:612de982dd8cfca4,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c1:5713f2bc166649ec,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Talks / Workshops,0.9999196529388428,0.9998936653137207,0.9988604784011841,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the examples of natural landscapes featured in the 'About the Earth' reading list?,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s0:c0:ce8e5cce56a4e7e6,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s0:c0:ce8e5cce56a4e7e6,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s1:c0:5e25ea2cd4de66be,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s2:c0:2b0a3ce3c4b3875a,Hong Kong Public Libraries - Recommended Reading,Hong Kong Public Libraries - Recommended Reading,Hong Kong Public Libraries - Recommended Reading,0.9992610812187195,0.8745925426483154,0.005537040997296572,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the examples of natural phenomena that science can explain according to the introduction?,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s1:c0:5e25ea2cd4de66be,6e349ba5-62d4-4f97-858c-e5be4c72beac,6e349ba5-62d4-4f97-858c-e5be4c72beac,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s2:c0:2b0a3ce3c4b3875a,6e349ba5-62d4-4f97-858c-e5be4c72beac:v1:s1:c0:5e25ea2cd4de66be,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s5:c0:a84cf6425582d549,Hong Kong Public Libraries - Recommended Reading,Hong Kong Public Libraries - Recommended Reading,Hong Kong Public Libraries - e-Databases,0.9967677593231201,0.9927910566329956,0.02671220526099205,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which mobile library stop at Sham Shui Po is suspended on 24.06.2026 due to urgent maintenance?,6ffe34b8-5a77-46bc-a68e-c4f08695c434,6ffe34b8-5a77-46bc-a68e-c4f08695c434:v1:s1:c0:96f657eff428dafa,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151,6ffe34b8-5a77-46bc-a68e-c4f08695c434,8c687299-209f-483c-b43a-b368b07545fb,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151:v1:s0:c0:8b5db90d18302ecb,6ffe34b8-5a77-46bc-a68e-c4f08695c434:v1:s1:c0:96f657eff428dafa,8c687299-209f-483c-b43a-b368b07545fb:v1:s1:c0:f4d60996e4eb9fd3,Hong Kong Public Libraries - Library Notices,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.7704903346592401,0.7542062851313536,0.7258130960893422,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the four types of new self-service equipment included in the first phase of the Smart Library System project?,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c0:b2e59e539730216c,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c0:b2e59e539730216c,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c1:ef9277385cc7cf11,7188bdc8-763f-4982-9535-00b685fbe632:v1:s0:c0:2c0316e0a2e1802e,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - New Self-service Equipment,0.9998831748962402,0.9920330047607422,0.9556189775466919,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When did the Hong Kong Public Libraries start progressively introducing the Smart Book Drop and Smart Book Return at public libraries across all districts?,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c1:ef9277385cc7cf11,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c1:ef9277385cc7cf11,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c0:b2e59e539730216c,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c2:411a86435d49c2c1,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - New Self-service Equipment,0.9996340274810791,0.9907468557357788,0.9858328700065613,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How are fines for overdue items calculated when returned via the Smart Book Drop or Smart Book Return?,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c2:411a86435d49c2c1,7188bdc8-763f-4982-9535-00b685fbe632,7188bdc8-763f-4982-9535-00b685fbe632,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c2:411a86435d49c2c1,7188bdc8-763f-4982-9535-00b685fbe632:v1:s1:c1:ef9277385cc7cf11,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s0:c0:c376458399b66891,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - New Self-service Equipment,Hong Kong Public Libraries - Frequently Asked Questions,0.6811151910492904,0.5156911034215812,0.5031177997589147,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Why are reference materials in Hong Kong Public Libraries not loaned out?,76a75c34-0ec9-48bb-8ab0-675b41db78b0,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c0:6e495ba7a6fda810,76a75c34-0ec9-48bb-8ab0-675b41db78b0,de170ef9-b843-4b28-9c30-e2ea60e7e69e,97955e67-2c0b-5bac-9a94-0bbde0d69508,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c0:6e495ba7a6fda810,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s1:c0:bf7404c54466e630,97955e67-2c0b-5bac-9a94-0bbde0d69508:v1:s0:c0:092edd7325b8c0a8,Hong Kong Public Libraries - Ask a Librarian FAQs,HKPL FAQ CSV,HKPL Ask a Librarian FAQ,0.9998277425765991,0.9990343451499939,0.999008059501648,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which classification schemes are used in the HKPL for English and Chinese books respectively?,76a75c34-0ec9-48bb-8ab0-675b41db78b0,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c10:fa361ce37c30765d,3b753318-5124-58d4-b7ad-8e90df65c0a2,de170ef9-b843-4b28-9c30-e2ea60e7e69e,3b753318-5124-58d4-b7ad-8e90df65c0a2,3b753318-5124-58d4-b7ad-8e90df65c0a2:v1:s4:c0:4bff3bd56ac9712a,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s4:c0:5ee7ece57db6f34f,3b753318-5124-58d4-b7ad-8e90df65c0a2:v1:s4:c1:e4e1fcd4b4252123,HKPL Ask a Librarian FAQ,HKPL FAQ CSV,HKPL Ask a Librarian FAQ,0.8671558578517538,0.8671159227421346,0.8357005413114071,False,False,True,0.25,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
Which classification scheme is used for English books in the Hong Kong Public Libraries?,76a75c34-0ec9-48bb-8ab0-675b41db78b0,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c11:cdf19bcd1ca881d9,76a75c34-0ec9-48bb-8ab0-675b41db78b0,76a75c34-0ec9-48bb-8ab0-675b41db78b0,3b753318-5124-58d4-b7ad-8e90df65c0a2,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c11:cdf19bcd1ca881d9,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c22:a60bc61373ce4af0,3b753318-5124-58d4-b7ad-8e90df65c0a2:v1:s4:c0:4bff3bd56ac9712a,Hong Kong Public Libraries - Ask a Librarian FAQs,Hong Kong Public Libraries - Ask a Librarian FAQs,HKPL Ask a Librarian FAQ,0.8285370716016616,0.8212001568436673,0.7903921604156494,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which mobile library stop at Hau Tak Estate was suspended on 22.06.2026 due to urgent maintenance?,777bb116-6af0-46f6-8fa4-1fb40febbc2d,777bb116-6af0-46f6-8fa4-1fb40febbc2d:v1:s1:c0:80d23a0dd52e6f1c,777bb116-6af0-46f6-8fa4-1fb40febbc2d,8c687299-209f-483c-b43a-b368b07545fb,d813fb41-9156-4ec2-b6a3-211349dcb73e,777bb116-6af0-46f6-8fa4-1fb40febbc2d:v1:s1:c0:80d23a0dd52e6f1c,8c687299-209f-483c-b43a-b368b07545fb:v1:s1:c0:f4d60996e4eb9fd3,d813fb41-9156-4ec2-b6a3-211349dcb73e:v1:s1:c0:70c195a4d381618d,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.8608480012922303,0.8603332811891989,0.8584683708967306,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How many days before the due date is the Due Date Reminder sent via the Paperless Library Notification Service?,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s1:c0:c06adcbafb94990d,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s1:c0:c06adcbafb94990d,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s0:c0:3fcd0ac28d8429bb,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s3:c0:752fe5dea74395e7,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,0.7765908241271973,0.7294071478004976,0.7228049039840698,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What notification preference must be selected to discontinue receiving library notices through email?,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s2:c0:e83f0e2dbb6608d7,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s2:c0:e83f0e2dbb6608d7,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s0:c0:3fcd0ac28d8429bb,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s1:c0:c06adcbafb94990d,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,0.730570755319924,0.6913701067721716,0.6861123629741465,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How many days before the due date is the Due Date Reminder sent to registered email addresses?,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s3:c0:752fe5dea74395e7,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s3:c0:752fe5dea74395e7,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s1:c0:c06adcbafb94990d,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s4:c0:abd008eb332426a2,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,0.6196055781606196,0.577259336546621,0.5417102575302163,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the delivery times for Due Date Reminders and Overdue Alerts via the Library Mobile App?,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s4:c0:abd008eb332426a2,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s4:c0:abd008eb332426a2,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s1:c0:c06adcbafb94990d,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s3:c0:752fe5dea74395e7,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,0.7588846909667544,0.666829884066872,0.6581430427559977,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"When and where is the event 'Chinese Culture and our Intangible Culinary Heritage: Hong Kong-style Milk Tea, Pineapple Bun, and Egg Tart' held?",79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c0:612de982dd8cfca4,79cba5eb-d3b2-45d4-99bb-d960a68dafff,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c0:612de982dd8cfca4,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c0:9ee534da7ee9694d,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c1:5713f2bc166649ec,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,0.9999406337738037,0.9998835325241089,0.9978209733963013,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"What is the title of the section in the Hong Kong Public Libraries Programme Calendar that discusses the history of Hong Kong-style milk tea, pineapple bun, and egg tart?",79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c1:5713f2bc166649ec,79cba5eb-d3b2-45d4-99bb-d960a68dafff,64d0cf01-8acd-4853-a297-5419978dc695,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c0:612de982dd8cfca4,64d0cf01-8acd-4853-a297-5419978dc695:v1:s4:c0:9ee534da7ee9694d,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s10:c1:5713f2bc166649ec,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Programme Calendar,0.9993608593940735,0.9991745352745056,0.9925192594528198,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the talk 'Decoding Gangcai: Appreciating a Century of Painted Porcelain in Hong Kong' held?,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s11:c0:0c79bd259ff143fe,79cba5eb-d3b2-45d4-99bb-d960a68dafff,64d0cf01-8acd-4853-a297-5419978dc695,64d0cf01-8acd-4853-a297-5419978dc695,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s11:c0:0c79bd259ff143fe,64d0cf01-8acd-4853-a297-5419978dc695:v1:s9:c0:7b56f0d334452446,64d0cf01-8acd-4853-a297-5419978dc695:v1:s0:c1:3bac9e1123c160fd,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Talks / Workshops,0.9998492002487183,0.9996116161346436,0.9434688091278076,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the event 'Recollections of Nanyin and Yue'ou in Hong Kong' held?,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c0:4906acec51a9cb5c,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c0:4906acec51a9cb5c,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c1:98d84d0ef9413f8b,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s21:c0:1e96f8e068b9569e,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999200105667114,0.9962005019187927,0.5553066730499268,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"According to the Hong Kong Memory Portal, which form of narrative singing presented in the Cantonese vernacular by shiniang (blind female artists) in Hong Kong half a century ago has been almost completely forgotten?",79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c1:98d84d0ef9413f8b,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c1:98d84d0ef9413f8b,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s12:c0:4906acec51a9cb5c,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s7:c0:8b1292a06a3a610b,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries,0.9999173879623413,0.9788370132446289,0.9279931783676147,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the roving exhibition titled 'The Golden Age of the Sui and Tang Dynasties Depicted in Dunhuang Murals' held?,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s14:c0:dfeb897a620210c5,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s22:c0:b8484b9772758902,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s25:c0:5ed52e671b7e876d,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s23:c0:dfd62fe47d536cc6,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999679327011108,0.9999494552612305,0.9999485015869141,False,False,True,0.2,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which form number is used for the Application for Using Smart Identity Card as Identity Card Allowed for Library Purposes?,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c0:76a531220de4df2b,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90,76a75c34-0ec9-48bb-8ab0-675b41db78b0,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c1:de0db4d014b7da73,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c0:76a531220de4df2b,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c1:101c68c1a441fe91,Hong Kong Public Libraries - Forms,Hong Kong Public Libraries - Forms,Hong Kong Public Libraries - Ask a Librarian FAQs,0.9981167316436768,0.9936022162437439,0.9934540390968323,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the form number for the Reservation of Library Materials?,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c1:de0db4d014b7da73,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c1:de0db4d014b7da73,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c2:df67f461a40a20c2,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c0:76a531220de4df2b,Hong Kong Public Libraries - Forms,Hong Kong Public Libraries - Forms,Hong Kong Public Libraries - Forms,0.9990630745887756,0.9989421963691711,0.9937845468521118,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the maximum file size for scanned PDF documents submitted via the PDF e-Form for reserving library materials?,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c2:df67f461a40a20c2,7d66efa8-2a16-4ee9-b585-5778a02b7d90,7d66efa8-2a16-4ee9-b585-5778a02b7d90,de170ef9-b843-4b28-9c30-e2ea60e7e69e,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c2:df67f461a40a20c2,7d66efa8-2a16-4ee9-b585-5778a02b7d90:v1:s0:c1:de0db4d014b7da73,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s15:c0:1ec4352b304032cf,Hong Kong Public Libraries - Forms,Hong Kong Public Libraries - Forms,HKPL FAQ CSV,0.9996296167373657,0.8164486885070801,0.003266270738095045,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the name of the library newsletter published by the Hong Kong Public Libraries in Chinese?,7dfcc05e-5198-430f-bedd-035be5ca9b04,7dfcc05e-5198-430f-bedd-035be5ca9b04:v1:s0:c0:0fac05f2963bb65a,7dfcc05e-5198-430f-bedd-035be5ca9b04,4629c91b-0358-4b4e-bece-09fe4159a1b6,2df9f701-76b1-4b9d-8417-82b2ed1bc24e,7dfcc05e-5198-430f-bedd-035be5ca9b04:v1:s0:c0:0fac05f2963bb65a,4629c91b-0358-4b4e-bece-09fe4159a1b6:v1:s1:c0:b2425ec429cf0fd3,2df9f701-76b1-4b9d-8417-82b2ed1bc24e:v1:s3:c0:7a990c9fa264e0ad,Hong Kong Public Libraries - Publication Titles (The page & title only available in Chinese Only),Hong Kong Public Libraries - Enjoy Reading Local Publications,Hong Kong Public Libraries - e-Databases - search by subject,0.9985124468803406,0.9569208025932312,0.9567767381668091,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the 15th Conference on Cooperative Development and Sharing of Chinese Resources (CCDSCR) held?,86dcfb30-3222-432f-a9fd-186256f710ad,86dcfb30-3222-432f-a9fd-186256f710ad:v1:s1:c0:8eb415b3e42979b4,86dcfb30-3222-432f-a9fd-186256f710ad,86dcfb30-3222-432f-a9fd-186256f710ad,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,86dcfb30-3222-432f-a9fd-186256f710ad:v1:s1:c0:8eb415b3e42979b4,86dcfb30-3222-432f-a9fd-186256f710ad:v1:s0:c0:45a96026c9298fe6,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,Hong Kong Public Libraries - The 15th Conference on Cooperative Development and Sharing of Chinese Resources (CCDSCR),Hong Kong Public Libraries - The 15th Conference on Cooperative Development and Sharing of Chinese Resources (CCDSCR),Hong Kong Public Libraries - e-Databases,0.9869791269302368,0.9723933339118958,0.001152592129074037,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
